,State-County,"1st, 2nd, 3rd","votes1, votes2, votes3","pct1, pct2, pct3","party1, party2, party3"
2282,Maine - Washington,Bush / Gore / Nader,7958 / 6701 / 802,50.7% / 42.7% / 5.1%,Republican / Democratic / Green
2283,Maine - York,Gore / Bush / Nader,46618 / 42304 / 4631,49.3% / 44.7% / 4.9%,Democratic / Republican / Green
2284,Massachusetts - Barnstable County,Gore / Bush / Others,62363 / 49686 / 9037,51.50% / 41.03% / 7.46%,Democratic / Republican / Others
2285,Massachusetts - Berkshire County,Gore / Bush / Others,37934 / 15805 / 5672,63.85% / 26.60% / 9.55%,Democratic / Republican / Others
2286,Massachusetts - Bristol County,Gore / Bush / Others,136325 / 62848 / 12164,64.51% / 29.74% / 5.76%,Democratic / Republican / Others
2287,Massachusetts - Dukes County,Gore / Bush / Others,5474 / 2315 / 1067,61.81% / 26.14% / 12.05%,Democratic / Republican / Others
2288,Massachusetts - Essex County,Gore / Bush / Others,178400 / 110010 / 21923,57.49% / 35.45% / 7.06%,Democratic / Republican / Others
2289,Massachusetts - Franklin County,Gore / Bush / Others,17945 / 10176 / 5245,53.78% / 30.50% / 15.72%,Democratic / Republican / Others
2290,Massachusetts - Hampden County,Gore / Bush / Others,100103 / 59558 / 12432,58.17% / 34.61% / 7.22%,Democratic / Republican / Others
2291,Massachusetts - Hampshire County,Gore / Bush / Others,38543 / 19202 / 10881,56.16% / 27.98% / 15.86%,Democratic / Republican / Others
2292,Massachusetts - Middlesex County,Gore / Bush / Others,404043 / 198914 / 54091,61.49% / 30.27% / 8.23%,Democratic / Republican / Others
2293,Massachusetts - Nantucket County,Gore / Bush / Others,2874 / 1624 / 428,58.34% / 32.97% / 8.69%,Democratic / Republican / Others
2294,Massachusetts - Norfolk County,Gore / Bush / Others,188450 / 107033 / 21694,59.41% / 33.75% / 6.84%,Democratic / Republican / Others
2295,Massachusetts - Plymouth County,Gore / Bush / Others,115376 / 82751 / 13450,54.53% / 39.11% / 6.36%,Democratic / Republican / Others
2296,Massachusetts - Suffolk County,Gore / Bush / Others,154888 / 44441 / 17671,71.38% / 20.48% / 8.14%,Democratic / Republican / Others
2297,Massachusetts - Worcester County,Gore / Bush / Others,173679 / 114139 / 22240,56.02% / 36.81% / 7.17%,Democratic / Republican / Others
2298,Michigan - Alcona County,Bush / Gore / Others,3152 / 2696 / 149,52.56% / 44.96% / 02.48%,Republican / Democratic / Others
2299,Michigan - Alger County,Bush / Gore / Others,2142 / 2071 / 153,49.06% / 47.43% / 03.50%,Republican / Democratic / Others
2300,Michigan - Allegan County,Bush / Gore / Others,28197 / 15495 / 1199,62.81% / 34.52% / 02.67%,Republican / Democratic / Others
2301,Michigan - Alpena County,Gore / Bush / Others,7053 / 6769 / 310,49.91% / 47.90% / 02.19%,Democratic / Republican / Others
2302,Michigan - Antrim County,Bush / Gore / Others,6780 / 4329 / 398,58.92% / 37.62% / 03.46%,Republican / Democratic / Others
2303,Michigan - Arenac County,Gore / Bush / Others,3685 / 3421 / 161,50.71% / 47.08% / 02.22%,Democratic / Republican / Others
2304,Michigan - Baraga County,Bush / Gore / Others,1836 / 1400 / 157,54.11% / 41.26% / 04.63%,Republican / Democratic / Others
2305,Michigan - Barry County,Bush / Gore / Others,15716 / 9769 / 759,59.88% / 37.22% / 02.89%,Republican / Democratic / Others
2306,Michigan - Bay County,Gore / Bush / Others,28251 / 22150 / 1235,54.71% / 42.90% / 02.39%,Democratic / Republican / Others
2307,Michigan - Benzie County,Bush / Gore / Others,4172 / 3546 / 354,51.68% / 43.93% / 04.39%,Republican / Democratic / Others
2308,Michigan - Berrien County,Bush / Gore / Others,35689 / 28152 / 1400,54.70% / 43.15% / 02.15%,Republican / Democratic / Others
2309,Michigan - Branch County,Bush / Gore / Others,8743 / 6691 / 349,55.40% / 42.39% / 02.21%,Republican / Democratic / Others
2310,Michigan - Calhoun County,Gore / Bush / Others,27312 / 26291 / 1477,49.59% / 47.73% / 02.68%,Democratic / Republican / Others
2311,Michigan - Cass County,Bush / Gore / Others,10545 / 8808 / 472,53.19% / 44.43% / 02.38%,Republican / Democratic / Others
2312,Michigan - Charlevoix County,Bush / Gore / Others,7018 / 4958 / 511,56.20% / 39.71% / 04.09%,Republican / Democratic / Others
2313,Michigan - Cheboygan County,Bush / Gore / Others,6815 / 5484 / 318,54.01% / 43.47% / 02.52%,Republican / Democratic / Others
2314,Michigan - Chippewa County,Bush / Gore / Others,7526 / 6370 / 458,52.43% / 44.38% / 03.19%,Republican / Democratic / Others
2315,Michigan - Clare County,Gore / Bush / Others,6287 / 5937 / 383,49.87% / 47.09% / 03.04%,Democratic / Republican / Others
2316,Michigan - Clinton County,Bush / Gore / Others,18054 / 13394 / 751,56.07% / 41.60% / 02.33%,Republican / Democratic / Others
2317,Michigan - Crawford County,Bush / Gore / Others,3345 / 2790 / 229,52.56% / 43.84% / 03.60%,Republican / Democratic / Others
2318,Michigan - Delta County,Bush / Gore / Others,8871 / 7970 / 475,51.23% / 46.03% / 02.74%,Republican / Democratic / Others
2319,Michigan - Dickinson County,Bush / Gore / Others,6932 / 5533 / 367,54.02% / 43.12% / 02.86%,Republican / Democratic / Others
2320,Michigan - Eaton County,Bush / Gore / Others,24803 / 23211 / 1258,50.34% / 47.11% / 02.55%,Republican / Democratic / Others
2321,Michigan - Emmet County,Bush / Gore / Others,8602 / 5451 / 658,58.47% / 37.05% / 04.47%,Republican / Democratic / Others
2322,Michigan - Genesee County,Gore / Bush / Others,119833 / 66641 / 4391,62.78% / 34.92% / 02.30%,Democratic / Republican / Others
2323,Michigan - Gladwin County,Bush / Gore / Others,5743 / 5573 / 313,49.39% / 47.92% / 02.69%,Republican / Democratic / Others
2324,Michigan - Gogebic County,Gore / Bush / Others,4066 / 3929 / 344,48.76% / 47.12% / 04.13%,Democratic / Republican / Others
2325,Michigan - Grand Traverse County,Bush / Gore / Others,22358 / 14371 / 1500,58.48% / 37.59% / 03.92%,Republican / Democratic / Others
2326,Michigan - Gratiot County,Bush / Gore / Others,8312 / 6538 / 329,54.76% / 43.07% / 02.17%,Republican / Democratic / Others
2327,Michigan - Hillsdale County,Bush / Gore / Others,10483 / 6495 / 495,60.00% / 37.17% / 02.83%,Republican / Democratic / Others
2328,Michigan - Houghton County,Bush / Gore / Others,7895 / 5688 / 633,55.54% / 40.01% / 04.45%,Republican / Democratic / Others
2329,Michigan - Huron County,Bush / Gore / Others,8911 / 6899 / 285,55.37% / 42.86% / 01.77%,Republican / Democratic / Others
2330,Michigan - Ingham County,Gore / Bush / Others,69231 / 47314 / 4050,57.41% / 39.23% / 03.36%,Democratic / Republican / Others
2331,Michigan - Ionia County,Bush / Gore / Others,13915 / 9481 / 574,58.05% / 39.55% / 02.39%,Republican / Democratic / Others
2332,Michigan - Iosco County,Gore / Bush / Others,6505 / 6345 / 372,49.20% / 47.99% / 02.81%,Democratic / Republican / Others
2333,Michigan - Iron County,Gore / Bush / Others,3014 / 2967 / 207,48.71% / 47.95% / 03.35%,Democratic / Republican / Others
2334,Michigan - Isabella County,Gore / Bush / Others,10228 / 10053 / 788,48.55% / 47.71% / 03.74%,Democratic / Republican / Others
2335,Michigan - Jackson County,Bush / Gore / Others,32066 / 28160 / 1720,51.76% / 45.46% / 02.78%,Republican / Democratic / Others
2336,Michigan - Kalamazoo County,Gore / Bush / Others,48807 / 48254 / 3595,48.49% / 47.94% / 03.57%,Democratic / Republican / Others
2337,Michigan - Kalkaska County,Bush / Gore / Others,3842 / 2774 / 233,56.10% / 40.50% / 03.40%,Republican / Democratic / Others
2338,Michigan - Kent County,Bush / Gore / Others,148602 / 95442 / 6274,59.37% / 38.13% / 02.51%,Republican / Democratic / Others
2339,Michigan - Keweenaw County,Bush / Gore / Others,740 / 540 / 63,55.10% / 40.21% / 04.69%,Republican / Democratic / Others
2340,Michigan - Lake County,Gore / Bush / Others,2584 / 1961 / 148,55.06% / 41.79% / 03.15%,Democratic / Republican / Others
2341,Michigan - Lapeer County,Bush / Gore / Others,20351 / 15749 / 1134,54.66% / 42.30% / 03.05%,Republican / Democratic / Others
2342,Michigan - Leelanau County,Bush / Gore / Others,6840 / 4635 / 534,56.96% / 38.60% / 04.45%,Republican / Democratic / Others
2343,Michigan - Lenawee County,Bush / Gore / Others,20681 / 18365 / 1047,51.58% / 45.81% / 02.61%,Republican / Democratic / Others
2344,Michigan - Livingston County,Bush / Gore / Others,44637 / 28780 / 2058,59.14% / 38.13% / 02.73%,Republican / Democratic / Others
2345,Michigan - Luce County,Bush / Gore / Others,1480 / 956 / 100,58.36% / 37.70% / 03.94%,Republican / Democratic / Others
2346,Michigan - Mackinac County,Bush / Gore / Others,3272 / 2533 / 165,54.81% / 42.43% / 02.76%,Republican / Democratic / Others
2347,Michigan - Macomb County,Gore / Bush / Others,172625 / 164265 / 8669,49.96% / 47.54% / 02.51%,Democratic / Republican / Others
2348,Michigan - Manistee County,Gore / Bush / Others,5639 / 5401 / 388,49.34% / 47.26% / 03.40%,Democratic / Republican / Others
2349,Michigan - Marquette County,Gore / Bush / Others,15503 / 12577 / 1099,53.13% / 43.10% / 03.77%,Democratic / Republican / Others
2350,Michigan - Mason County,Bush / Gore / Others,7066 / 5579 / 371,54.29% / 42.86% / 02.85%,Republican / Democratic / Others
2351,Michigan - Mecosta County,Bush / Gore / Others,8072 / 6300 / 382,54.71% / 42.70% / 02.59%,Republican / Democratic / Others
2352,Michigan - Menominee County,Bush / Gore / Others,5529 / 4597 / 308,52.99% / 44.06% / 02.95%,Republican / Democratic / Others
2353,Michigan - Midland County,Bush / Gore / Others,21887 / 15959 / 1042,56.28% / 41.04% / 02.68%,Republican / Democratic / Others
2354,Michigan - Missaukee County,Bush / Gore / Others,4274 / 2062 / 160,65.79% / 31.74% / 02.46%,Republican / Democratic / Others
2355,Michigan - Monroe County,Gore / Bush / Others,31555 / 28940 / 1300,51.06% / 46.83% / 02.10%,Democratic / Republican / Others
2356,Michigan - Montcalm County,Bush / Gore / Others,12696 / 9627 / 581,55.43% / 42.03% / 02.54%,Republican / Democratic / Others
2357,Michigan - Montmorency County,Bush / Gore / Others,2750 / 2139 / 120,54.90% / 42.70% / 02.40%,Republican / Democratic / Others
2358,Michigan - Muskegon County,Gore / Bush / Others,37865 / 30028 / 1377,54.66% / 43.35% / 01.99%,Democratic / Republican / Others
2359,Michigan - Newaygo County,Bush / Gore / Others,11399 / 7677 / 481,58.29% / 39.25% / 02.46%,Republican / Democratic / Others
2360,Michigan - Oakland County,Gore / Bush / Others,281201 / 274319 / 14745,49.31% / 48.10% / 02.59%,Democratic / Republican / Others
2361,Michigan - Oceana County,Bush / Gore / Others,5913 / 4597 / 262,54.89% / 42.68% / 02.43%,Republican / Democratic / Others
2362,Michigan - Ogemaw County,Gore / Bush / Others,4896 / 4706 / 253,49.68% / 47.75% / 02.57%,Democratic / Republican / Others
2363,Michigan - Ontonagon County,Bush / Gore / Others,2472 / 1514 / 165,59.55% / 36.47% / 03.97%,Republican / Democratic / Others
2364,Michigan - Osceola County,Bush / Gore / Others,5680 / 4006 / 244,57.20% / 40.34% / 02.46%,Republican / Democratic / Others
2365,Michigan - Oscoda County,Bush / Gore / Others,2207 / 1677 / 108,55.29% / 42.01% / 02.71%,Republican / Democratic / Others
2366,Michigan - Otsego County,Bush / Gore / Others,6108 / 4034 / 363,58.14% / 38.40% / 03.46%,Republican / Democratic / Others
2367,Michigan - Ottawa County,Bush / Gore / Others,78703 / 29600 / 2296,71.16% / 26.76% / 02.08%,Republican / Democratic / Others
2368,Michigan - Presque Isle County,Bush / Gore / Others,3660 / 3242 / 178,51.69% / 45.79% / 02.51%,Republican / Democratic / Others
2369,Michigan - Roscommon County,Gore / Bush / Others,6433 / 6190 / 305,49.76% / 47.88% / 02.36%,Democratic / Republican / Others
2370,Michigan - Saginaw County,Gore / Bush / Others,50825 / 41152 / 1779,54.21% / 43.89% / 01.90%,Democratic / Republican / Others
2371,Michigan - St. Clair County,Bush / Gore / Others,33571 / 33002 / 1943,49.00% / 48.17% / 02.84%,Republican / Democratic / Others
2372,Michigan - St. Joseph County,Bush / Gore / Others,12906 / 8574 / 544,58.60% / 38.93% / 02.47%,Republican / Democratic / Others
2373,Michigan - Sanilac County,Bush / Gore / Others,10966 / 7153 / 447,59.06% / 38.53% / 02.41%,Republican / Democratic / Others
2374,Michigan - Schoolcraft County,Bush / Gore / Others,2088 / 2036 / 74,49.74% / 48.50% / 01.76%,Republican / Democratic / Others
2375,Michigan - Shiawassee County,Bush / Gore / Others,15816 / 15520 / 882,49.09% / 48.17% / 02.74%,Republican / Democratic / Others
2376,Michigan - Tuscola County,Bush / Gore / Others,13213 / 10845 / 594,53.60% / 43.99% / 02.41%,Republican / Democratic / Others
2377,Michigan - Van Buren County,Bush / Gore / Others,14792 / 13796 / 894,50.17% / 46.79% / 03.03%,Republican / Democratic / Others
2378,Michigan - Washtenaw County,Gore / Bush / Others,86647 / 52459 / 5834,59.78% / 36.19% / 04.03%,Democratic / Republican / Others
2379,Michigan - Wayne County,Gore / Bush / Others,530414 / 223021 / 14982,69.03% / 29.02% / 01.95%,Democratic / Republican / Others
2380,Michigan - Wexford County,Bush / Gore / Others,7215 / 5326 / 441,55.58% / 41.03% / 03.40%,Republican / Democratic / Others
2381,Minnesota - Aitkin County,Gore / Bush / Others,3830 / 3755 / 929,44.98% / 44.10% / 10.91%,Democratic / Republican / Others
2382,Minnesota - Anoka County,Bush / Gore / Others,69256 / 68008 / 9869,47.07% / 46.22% / 6.71%,Republican / Democratic / Others
2383,Minnesota - Becker County,Bush / Gore / Others,8152 / 5253 / 1249,55.63% / 35.85% / 8.52%,Republican / Democratic / Others
2384,Minnesota - Beltrami County,Bush / Gore / Others,8346 / 7301 / 1848,47.71% / 41.73% / 10.56%,Republican / Democratic / Others
2385,Minnesota - Benton County,Bush / Gore / Others,7663 / 6009 / 1577,50.25% / 39.41% / 10.34%,Republican / Democratic / Others
2386,Minnesota - Big Stone County,Gore / Bush / Others,1430 / 1370 / 248,46.92% / 44.95% / 8.14%,Democratic / Republican / Others
2387,Minnesota - Blue Earth County,Bush / Gore / Others,12942 / 12329 / 2468,46.66% / 44.45% / 8.9%,Republican / Democratic / Others
2388,Minnesota - Brown County,Bush / Gore / Others,7370 / 4650 / 1048,56.40% / 35.58% / 8.02%,Republican / Democratic / Others
2389,Minnesota - Carlton County,Gore / Bush / Others,8620 / 5578 / 1115,56.29% / 36.43% / 7.28%,Democratic / Republican / Others
2390,Minnesota - Carver County,Bush / Gore / Others,20790 / 12462 / 2120,58.78% / 35.23% / 5.99%,Republican / Democratic / Others
2391,Minnesota - Cass County,Bush / Gore / Others,7134 / 5534 / 1164,51.58% / 40.01% / 8.42%,Republican / Democratic / Others
2392,Minnesota - Chippewa County,Bush / Gore / Others,2977 / 2952 / 566,45.84% / 45.45% / 8.71%,Republican / Democratic / Others
2393,Minnesota - Chisago County,Bush / Gore / Others,10937 / 9593 / 1770,49.04% / 43.02% / 7.94%,Republican / Democratic / Others
2394,Minnesota - Clay County,Bush / Gore / Others,11712 / 10128 / 2041,49.04% / 42.41% / 8.55%,Republican / Democratic / Others
2395,Minnesota - Clearwater County,Bush / Gore / Others,2137 / 1466 / 300,54.75% / 37.56% / 7.69%,Republican / Democratic / Others
2396,Minnesota - Cook County,Bush / Gore / Others,1295 / 1171 / 393,45.30% / 40.96% / 13.75%,Republican / Democratic / Others
2397,Minnesota - Cottonwood County,Bush / Gore / Others,3369 / 2503 / 399,53.72% / 39.91% / 6.36%,Republican / Democratic / Others
2398,Minnesota - Crow Wing County,Bush / Gore / Others,15035 / 11255 / 2322,52.55% / 39.34% / 8.12%,Republican / Democratic / Others
2399,Minnesota - Dakota County,Bush / Gore / Others,87250 / 85446 / 11114,47.47% / 46.49% / 6.05%,Republican / Democratic / Others
2400,Minnesota - Dodge County,Bush / Gore / Others,4213 / 3370 / 592,51.54% / 41.22% / 7.24%,Republican / Democratic / Others
2401,Minnesota - Douglas County,Bush / Gore / Others,9811 / 6352 / 1308,56.16% / 36.36% / 7.49%,Republican / Democratic / Others
2402,Minnesota - Faribault County,Bush / Gore / Others,4336 / 3624 / 605,50.62% / 42.31% / 7.06%,Republican / Democratic / Others
2403,Minnesota - Fillmore County,Gore / Bush / Others,5020 / 4646 / 698,48.44% / 44.83% / 6.73%,Democratic / Republican / Others
2404,Minnesota - Freeborn County,Gore / Bush / Others,8514 / 6843 / 980,52.11% / 41.89% / 6.%,Democratic / Republican / Others
2405,Minnesota - Goodhue County,Bush / Gore / Others,10852 / 9981 / 1721,48.12% / 44.25% / 7.63%,Republican / Democratic / Others
2406,Minnesota - Grant County,Bush / Gore / Others,1804 / 1507 / 407,48.52% / 40.53% / 10.95%,Republican / Democratic / Others
2407,Minnesota - Hennepin County,Gore / Bush / Others,307599 / 225657 / 45086,53.19% / 39.02% / 7.8%,Democratic / Republican / Others
2408,Minnesota - Houston County,Bush / Gore / Others,5077 / 4502 / 745,49.18% / 43.61% / 7.22%,Republican / Democratic / Others
2409,Minnesota - Hubbard County,Bush / Gore / Others,5307 / 3632 / 846,54.24% / 37.12% / 8.65%,Republican / Democratic / Others
2410,Minnesota - Isanti County,Bush / Gore / Others,7668 / 6247 / 1257,50.54% / 41.17% / 8.28%,Republican / Democratic / Others
2411,Minnesota - Itasca County,Gore / Bush / Others,10583 / 9545 / 1979,47.87% / 43.18% / 8.95%,Democratic / Republican / Others
2412,Minnesota - Jackson County,Bush / Gore / Others,2773 / 2364 / 398,50.10% / 42.71% / 7.19%,Republican / Democratic / Others
2413,Minnesota - Kanabec County,Bush / Gore / Others,3480 / 2831 / 645,50.03% / 40.70% / 9.27%,Republican / Democratic / Others
2414,Minnesota - Kandiyohi County,Bush / Gore / Others,10026 / 8220 / 1318,51.25% / 42.02% / 6.74%,Republican / Democratic / Others
2415,Minnesota - Kittson County,Bush / Gore / Others,1353 / 1107 / 276,49.45% / 40.46% / 10.09%,Republican / Democratic / Others
2416,Minnesota - Koochiching County,Bush / Gore / Others,3523 / 2903 / 594,50.19% / 41.35% / 8.46%,Republican / Democratic / Others
2417,Minnesota - Lac qui Parle County,Gore / Bush / Others,2244 / 1941 / 369,49.28% / 42.62% / 8.1%,Democratic / Republican / Others
2418,Minnesota - Lake County,Gore / Bush / Others,3579 / 2465 / 602,53.85% / 37.09% / 9.06%,Democratic / Republican / Others
2419,Minnesota - Lake of the Woods County,Bush / Gore / Others,1216 / 848 / 167,54.50% / 38.01% / 7.49%,Republican / Democratic / Others
2420,Minnesota - Le Sueur County,Bush / Gore / Others,6138 / 5361 / 1051,48.91% / 42.72% / 8.37%,Republican / Democratic / Others
2421,Minnesota - Lincoln County,Gore / Bush / Others,1590 / 1513 / 244,47.51% / 45.20% / 7.29%,Democratic / Republican / Others
2422,Minnesota - Lyon County,Bush / Gore / Others,6087 / 4737 / 843,52.17% / 40.60% / 7.23%,Republican / Democratic / Others
2423,Minnesota - McLeod County,Bush / Gore / Others,8782 / 5609 / 1296,55.98% / 35.76% / 8.26%,Republican / Democratic / Others
2424,Minnesota - Mahnomen County,Bush / Gore / Others,1122 / 921 / 264,48.63% / 39.92% / 11.44%,Republican / Democratic / Others
2425,Minnesota - Marshall County,Bush / Gore / Others,2912 / 1910 / 578,53.93% / 35.37% / 10.7%,Republican / Democratic / Others
2426,Minnesota - Martin County,Bush / Gore / Others,5686 / 4166 / 640,54.19% / 39.71% / 6.1%,Republican / Democratic / Others
2427,Minnesota - Meeker County,Bush / Gore / Others,5520 / 4402 / 948,50.78% / 40.50% / 8.72%,Republican / Democratic / Others
2428,Minnesota - Mille Lacs County,Bush / Gore / Others,5223 / 4376 / 845,50.01% / 41.90% / 8.09%,Republican / Democratic / Others
2429,Minnesota - Morrison County,Bush / Gore / Others,8197 / 5274 / 1751,53.85% / 34.65% / 11.5%,Republican / Democratic / Others
2430,Minnesota - Mower County,Gore / Bush / Others,10693 / 6873 / 1115,57.24% / 36.79% / 5.97%,Democratic / Republican / Others
2431,Minnesota - Murray County,Bush / Gore / Others,2407 / 2093 / 342,49.71% / 43.23% / 7.06%,Republican / Democratic / Others
2432,Minnesota - Nicollet County,Bush / Gore / Others,7221 / 7041 / 1273,46.48% / 45.32% / 8.19%,Republican / Democratic / Others
2433,Minnesota - Nobles County,Bush / Gore / Others,4766 / 3760 / 444,53.13% / 41.92% / 4.95%,Republican / Democratic / Others
2434,Minnesota - Norman County,Bush / Gore / Others,1808 / 1575 / 386,47.97% / 41.79% / 10.24%,Republican / Democratic / Others
2435,Minnesota - Olmsted County,Bush / Gore / Others,30641 / 25822 / 3575,51.04% / 43.01% / 5.95%,Republican / Democratic / Others
2436,Minnesota - Otter Tail County,Bush / Gore / Others,16963 / 9844 / 2237,58.40% / 33.89% / 7.7%,Republican / Democratic / Others
2437,Minnesota - Pennington County,Bush / Gore / Others,3380 / 2458 / 701,51.69% / 37.59% / 10.72%,Republican / Democratic / Others
2438,Minnesota - Pine County,Gore / Bush / Others,6148 / 5854 / 1375,45.96% / 43.76% / 10.28%,Democratic / Republican / Others
2439,Minnesota - Pipestone County,Bush / Gore / Others,2693 / 1970 / 308,54.17% / 39.63% / 6.2%,Republican / Democratic / Others
2440,Minnesota - Polk County,Bush / Gore / Others,7609 / 5764 / 1147,52.40% / 39.70% / 7.9%,Republican / Democratic / Others
2441,Minnesota - Pope County,Bush / Gore / Others,2808 / 2771 / 545,45.85% / 45.25% / 8.9%,Republican / Democratic / Others
2442,Minnesota - Ramsey County,Gore / Bush / Others,138470 / 87669 / 20415,56.16% / 35.56% / 8.28%,Democratic / Republican / Others
2443,Minnesota - Red Lake County,Bush / Gore / Others,1090 / 830 / 267,49.84% / 37.95% / 12.21%,Republican / Democratic / Others
2444,Minnesota - Redwood County,Bush / Gore / Others,4589 / 2681 / 621,58.15% / 33.98% / 7.87%,Republican / Democratic / Others
2445,Minnesota - Renville County,Bush / Gore / Others,4036 / 3533 / 740,48.57% / 42.52% / 8.91%,Republican / Democratic / Others
2446,Minnesota - Rice County,Gore / Bush / Others,13140 / 10876 / 2333,49.87% / 41.28% / 8.85%,Democratic / Republican / Others
2447,Minnesota - Rock County,Bush / Gore / Others,2772 / 2081 / 182,55.05% / 41.33% / 3.61%,Republican / Democratic / Others
2448,Minnesota - Roseau County,Bush / Gore / Others,4695 / 2128 / 505,64.07% / 29.04% / 6.89%,Republican / Democratic / Others
2449,Minnesota - St. Louis County,Gore / Bush / Others,64237 / 35420 / 9138,59.04% / 32.56% / 8.4%,Democratic / Republican / Others
2450,Minnesota - Scott County,Bush / Gore / Others,23954 / 17503 / 2797,54.13% / 39.55% / 6.32%,Republican / Democratic / Others
2451,Minnesota - Sherburne County,Bush / Gore / Others,16813 / 12109 / 2302,53.85% / 38.78% / 7.37%,Republican / Democratic / Others
2452,Minnesota - Sibley County,Bush / Gore / Others,4087 / 2687 / 742,54.38% / 35.75% / 9.87%,Republican / Democratic / Others
2453,Minnesota - Stearns County,Bush / Gore / Others,32402 / 24800 / 6629,50.76% / 38.85% / 10.39%,Republican / Democratic / Others
2454,Minnesota - Steele County,Bush / Gore / Others,8223 / 6900 / 1167,50.48% / 42.36% / 7.16%,Republican / Democratic / Others
2455,Minnesota - Stevens County,Bush / Gore / Others,2831 / 2434 / 577,48.46% / 41.66% / 9.88%,Republican / Democratic / Others
2456,Minnesota - Swift County,Gore / Bush / Others,2698 / 2376 / 497,48.43% / 42.65% / 8.92%,Democratic / Republican / Others
2457,Minnesota - Todd County,Bush / Gore / Others,6031 / 4132 / 1355,52.36% / 35.87% / 11.76%,Republican / Democratic / Others
2458,Minnesota - Traverse County,Bush / Gore / Others,1074 / 884 / 207,49.61% / 40.83% / 9.56%,Republican / Democratic / Others
2459,Minnesota - Wabasha County,Bush / Gore / Others,5245 / 4522 / 940,48.99% / 42.23% / 8.78%,Republican / Democratic / Others
2460,Minnesota - Wadena County,Bush / Gore / Others,3733 / 2251 / 532,57.29% / 34.55% / 8.16%,Republican / Democratic / Others
2461,Minnesota - Waseca County,Bush / Gore / Others,4608 / 3694 / 714,51.11% / 40.97% / 7.92%,Republican / Democratic / Others
2462,Minnesota - Washington County,Bush / Gore / Others,51502 / 49637 / 6736,47.74% / 46.01% / 6.24%,Republican / Democratic / Others
2463,Minnesota - Watonwan County,Bush / Gore / Others,2562 / 2258 / 406,49.02% / 43.21% / 7.77%,Republican / Democratic / Others
2464,Minnesota - Wilkin County,Bush / Gore / Others,2032 / 1046 / 371,58.92% / 30.33% / 10.76%,Republican / Democratic / Others
2465,Minnesota - Winona County,Gore / Bush / Others,11069 / 10773 / 2361,45.73% / 44.51% / 9.75%,Democratic / Republican / Others
2466,Minnesota - Wright County,Bush / Gore / Others,23861 / 16762 / 3394,54.21% / 38.08% / 7.71%,Republican / Democratic / Others
2467,Minnesota - Yellow Medicine County,Bush / Gore / Others,2598 / 2528 / 527,45.96% / 44.72% / 9.32%,Republican / Democratic / Others
2468,New Jersey - Atlantic,Gore / Bush / Other,52880 / 35593 / 2629,58.0% / 39.1% / 2.9%,Democratic / Republican / Others
2469,New Jersey - Bergen,Gore / Bush / Other,202682 / 152731 / 11308,55.3% / 41.7% / 3.1%,Democratic / Republican / Others
2470,New Jersey - Burlington,Gore / Bush / Other,99506 / 72254 / 5781,56.1% / 40.7% / 3.3%,Democratic / Republican / Others
2471,New Jersey - Camden,Gore / Bush / Other,127166 / 62464 / 7231,64.6% / 31.7% / 3.7%,Democratic / Republican / Others
2472,New Jersey - Cape May,Bush / Gore / Other,23794 / 22189 / 1611,50.0% / 46.6% / 3.4%,Republican / Democratic / Others
2473,New Jersey - Cumberland,Gore / Bush / Other,28188 / 18882 / 1614,57.9% / 38.8% / 3.3%,Democratic / Republican / Others
2474,New Jersey - Essex,Gore / Bush / Other,185505 / 66842 / 7226,71.5% / 25.8% / 2.8%,Democratic / Republican / Others
2475,New Jersey - Gloucester,Gore / Bush / Other,61095 / 42315 / 2888,56.9% / 39.4% / 3.6%,Democratic / Republican / Others
2476,New Jersey - Hudson,Gore / Bush / Other,118206 / 43804 / 5351,70.6% / 26.2% / 3.2%,Democratic / Republican / Others
2477,New Jersey - Hunterdon,Bush / Gore / Other,32210 / 21387 / 2858,57.1% / 37.9% / 5.1%,Republican / Democratic / Others
2478,New Jersey - Mercer,Gore / Bush / Other,83256 / 46670 / 5633,61.4% / 34.4% / 4.2%,Democratic / Republican / Others
2479,New Jersey - Middlesex,Gore / Bush / Other,154998 / 93545 / 10306,59.9% / 36.1% / 4.0%,Democratic / Republican / Others
2480,New Jersey - Monmouth,Gore / Bush / Other,131476 / 119291 / 11374,50.2% / 45.5% / 4.3%,Democratic / Republican / Others
2481,New Jersey - Morris,Bush / Gore / Other,111066 / 88039 / 7403,53.8% / 42.6% / 3.6%,Republican / Democratic / Others
2482,New Jersey - Ocean,Bush / Gore / Other,105684 / 102104 / 8605,48.8% / 47.2% / 4.0%,Republican / Democratic / Others
2483,New Jersey - Passaic,Gore / Bush / Other,90324 / 61043 / 5206,57.7% / 39.0% / 3.3%,Democratic / Republican / Others
2484,New Jersey - Salem,Gore / Bush / Other,13718 / 12257 / 997,50.9% / 45.4% / 3.7%,Democratic / Republican / Others
2485,New Jersey - Somerset,Bush / Gore / Other,59725 / 56232 / 4420,49.6% / 46.7% / 3.7%,Republican / Democratic / Others
2486,New Jersey - Sussex,Bush / Gore / Other,33277 / 21353 / 2860,57.9% / 37.1% / 5.0%,Republican / Democratic / Others
2487,New Jersey - Union,Gore / Bush / Other,112003 / 68554 / 5816,60.1% / 36.8% / 3.1%,Democratic / Republican / Others
2488,New Jersey - Warren,Bush / Gore / Other,22172 / 16543 / 2086,54.3% / 40.6% / 5.1%,Republican / Democratic / Others
